Date,Open,High,Low,Close,Volume,RSI14,Tenkan,Kijun,SenkouA,SenkouB
2025-01-10,133.875,133.9,130.63,131.21,4661931.0,,,,,
2025-01-13,130.6,134.73,129.54,134.6,4207293.0,,,,,
2025-01-14,134.64,137.7,134.47,137.21,4629047.0,,,,,
2025-01-15,138.21,138.85,137.12,137.78,4114327.0,,,,,
2025-01-16,138.025,139.5,136.44,139.18,4122742.0,,,,,
2025-01-17,139.65,141.66,139.5,141.03,5724458.0,,,,,
2025-01-21,145.5,150.0,145.0,146.89,11368492.0,,,,,
2025-01-22,147.88,152.08,147.41,149.12,7077793.0,,,,,
2025-01-23,149.45,150.46,148.4103,149.63,4439380.0,,140.81,,,
2025-01-24,148.4016,150.1,148.4012,149.43,4858639.0,,140.81,,,
2025-01-27,149.0,152.0,148.91,151.52,4929615.0,,143.275,,,
2025-01-28,151.32,152.96,149.7901,151.4,4286762.0,,144.7,,,
2025-01-29,151.5,152.78,150.64,151.54,3996082.0,,144.7,,,
2025-01-30,152.0,154.65,151.83,154.4,3962501.0,,147.075,,,
2025-01-31,154.99,155.0,152.13,152.2,4164492.0,92.55834425860093,150.0,,,
2025-02-03,149.18,151.63,148.15,150.04,3556258.0,86.41308777343357,151.20499999999998,,,
2025-02-04,149.46,152.76,149.32,151.68,3110352.0,87.11270575243343,151.575,,,
2025-02-05,152.435,153.62,150.74,152.45,2841574.0,87.43972322802117,151.575,,,
2025-02-06,152.74,153.47,151.57,152.32,2760375.0,87.03815789022285,151.575,,,
2025-02-07,152.5,152.9,149.54,149.87,3356757.0,79.61717198213313,151.575,,,
2025-02-10,150.16,150.6,148.13,149.69,3531493.0,79.08367756758946,151.565,,,
2025-02-11,149.31,150.38,148.5671,150.07,2187764.0,79.39753903754227,151.565,,,
2025-02-12,148.66,150.07,148.16,148.87,2103079.0,75.54252041948713,151.565,,,
2025-02-13,148.9,149.72,147.53,148.72,2047063.0,75.05197832708629,150.575,,,
2025-02-14,147.89,149.55,147.74,148.62,2388382.0,74.70370487252717,150.575,,,
2025-02-18,148.175,149.485,147.995,148.99,2601531.0,75.16295009458965,150.575,142.26999999999998,,
2025-02-19,148.5,150.36,148.07,150.2,3216915.0,76.6555380265292,150.5,142.26999999999998,,
2025-02-20,149.99,150.09,148.04,149.08,2231527.0,72.32308187500227,150.215,144.735,,
2025-02-21,149.1,149.535,144.56,144.98,4278667.0,59.14482649916789,147.57999999999998,145.72,,
2025-02-24,145.0,146.4,143.87,145.48,3447463.0,60.099661662759324,147.125,145.72,,
2025-02-25,145.425,147.56,145.34,146.54,4358789.0,62.12082937080809,147.115,147.25,,
2025-02-26,144.385,149.26,141.76,147.43,5783358.0,63.77982463418447,146.06,148.38,,
2025-02-27,148.285,152.56,148.21,150.52,6576004.0,68.87649292612721,147.16,148.38,,
2025-02-28,151.435,155.5,151.0,155.12,8323108.0,74.6052865010663,148.63,148.63,,
2025-03-03,155.5,156.35,151.9,153.42,5672857.0,69.51296044730282,149.055,149.055,,
2025-03-04,150.5,151.0399,145.62,145.86,6787379.0,52.38780981312422,149.055,149.055,,
2025-03-05,146.76,149.04,145.9991,147.61,3909783.0,55.14269037468628,149.055,149.055,,
2025-03-06,146.39,148.13,145.7487,146.94,4492429.0,53.85783298237186,149.055,149.055,,
2025-03-07,142.9307,147.215,140.78,146.3,5891090.0,52.59711271262063,148.565,148.565,,
